DocType: UOM,Must be Whole Number,Must be Whole Number
DocType: Payment Request,Mute Email,Mute Email
DocType: Shopping Cart Settings,My Account,My Account
apps/erpnext/erpnext/templates/pages/cart.html +5,My Cart,My Cart
DocType: Payment Entry Reference,Name,Name
DocType: Hub Settings,Name Token,Name Token
DocType: Sales Person,Name and Employee ID,Name and Employee ID
DocType: Supplier,Name and Type,Name and Type
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +89,Name error: {0},Name error: {0}
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +26,Name of new Account. Note: Please don't create accounts for Customers and Suppliers,Name of new Account. Note: Please don't create accounts for Customers and Suppliers
DocType: Address,Name of person or organization that this address belongs to.,Name of person or organization that this address belongs to.
DocType: Monthly Distribution,Name of the Monthly Distribution,Name of the Monthly Distribution
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.py +25,Name or Email is mandatory,Name or Email is mandatory
DocType: Buying Settings,Naming Series,Naming Series
DocType: Student Admission,Naming Series (for Student Applicant),Naming Series (for Student Applicant)
DocType: Student,Nationality,Nationality
DocType: Vehicle,Natural Gas,Natural Gas
apps/erpnext/erpnext/config/learn.py +11,Navigating,Navigating
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +103,Negative Quantity is not allowed,Negative Quantity is not allowed
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +108,Negative Valuation Rate is not allowed,Negative Valuation Rate is not allowed
DocType: Purchase Invoice Item,Net Amount,Net Amount
DocType: Purchase Invoice Item,Net Amount (Company Currency),Net Amount (Company Currency)
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +173,Net Asset value as on,Net Asset value as on
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +38,Net Cash from Financing,Net Cash from Financing
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +29,Net Cash from Investing,Net Cash from Investing
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +17,Net Cash from Operations,Net Cash from Operations
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +22,Net Change in Accounts Payable,Net Change in Accounts Payable
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +21,Net Change in Accounts Receivable,Net Change in Accounts Receivable
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +97,Net Change in Cash,Net Change in Cash
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +41,Net Change in Equity,Net Change in Equity
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +32,Net Change in Fixed Asset,Net Change in Fixed Asset
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +23,Net Change in Inventory,Net Change in Inventory
DocType: Workstation,Net Hour Rate,Net Hour Rate
DocType: Salary Slip,Net Pay,Net Pay
DocType: Salary Slip,Net Pay (in words) will be visible once you save the Salary Slip.,Net Pay (in words) will be visible once you save the Salary Slip.
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +339,Net Pay cannot be less than 0,Net Pay cannot be less than 0
apps/erpnext/erpnext/accounts/report/profit_and_loss_statement/profit_and_loss_statement.py +36,Net Profit / Loss,Net Profit / Loss
DocType: Purchase Invoice Item,Net Rate,Net Rate
DocType: Purchase Invoice Item,Net Rate (Company Currency),Net Rate (Company Currency)
DocType: C-Form Invoice Detail,Net Total,Net Total
DocType: Purchase Invoice,Net Total (Company Currency),Net Total (Company Currency)
DocType: Shipping Rule,Net Weight,Net Weight
DocType: Packing Slip,Net Weight UOM,Net Weight UOM
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +31,Net pay cannot be negative,Net pay cannot be negative
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +1134,New,New
DocType: Program Enrollment Tool,New Academic Year,New Academic Year
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +25,New Account Name,New Account Name
apps/erpnext/erpnext/public/js/templates/address_list.html +1,New Address,New Address
DocType: BOM Replace Tool,New BOM,New BOM
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js +16,New Company,New Company
apps/erpnext/erpnext/public/js/templates/contact_list.html +2,New Contact,New Contact
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js +22,New Cost Center Name,New Cost Center Name
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +60,New Customer Revenue,New Customer Revenue
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +57,New Customers,New Customers
DocType: Email Digest,New Expenses,New Expenses
DocType: Email Digest,New Income,New Income
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +256,New Leave Application,New Leave Application
DocType: Leave Allocation,New Leaves Allocated,New Leaves Allocated
DocType: Leave Control Panel,New Leaves Allocated (In Days),New Leaves Allocated (In Days)
DocType: Program Enrollment Tool,New Program,New Program
DocType: Email Digest,New Purchase Orders,New Purchase Orders
DocType: Email Digest,New Quotations,New Quotations
apps/erpnext/erpnext/accounts/page/pos/pos.js +704,New Sales Invoice,New Sales Invoice
DocType: Email Digest,New Sales Orders,New Sales Orders
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person_tree.js +5,New Sales Person Name,New Sales Person Name
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +29,New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt,New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse_tree.js +15,New Warehouse Name,New Warehouse Name
DocType: Employee,New Workplace,New Workplace
apps/erpnext/erpnext/selling/doctype/customer/customer.py +138,New credit limit is less than current outstanding amount for the customer. Credit limit has to be atleast {0},New credit limit is less than current outstanding amount for the customer. Credit limit has to be atleast {0}
apps/erpnext/erpnext/controllers/recurring_document.py +132,New {0}: #{1},New {0}: #{1}
apps/erpnext/erpnext/config/learn.py +112,Newsletters,Newsletters
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +38,Newspaper Publishers,Newspaper Publishers
DocType: Opportunity,Next Contact,Next Contact
DocType: Lead,Next Contact By,Next Contact By
apps/erpnext/erpnext/crm/doctype/lead/lead.py +44,Next Contact By cannot be same as the Lead Email id,Next Contact By cannot be same as the Lead Email id
DocType: Lead,Next Contact Date,Next Contact Date
apps/erpnext/erpnext/crm/doctype/lead/lead.py +49,Next Contact Date cannot be in the past,Next Contact Date cannot be in the past
DocType: Purchase Invoice,Next Date,Next Date
apps/erpnext/erpnext/controllers/recurring_document.py +174,Next Date must be greater than Posting Date,Next Date must be greater than Posting Date
apps/erpnext/erpnext/controllers/recurring_document.py +187,Next Date's day and Repeat on Day of Month must be equal,Next Date's day and Repeat on Day of Month must be equal
DocType: Asset,Next Depreciation Date,Next Depreciation Date
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +84,Next Depreciation Date is entered as past date,Next Depreciation Date is entered as past date
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +67,Next Depreciation Date is mandatory for new asset,Next Depreciation Date is mandatory for new asset
apps/erpnext/erpnext/controllers/recurring_document.py +227,Next Recurring {0} will be created on {1},Next Recurring {0} will be created on {1}
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +21,Next Steps,Next Steps
DocType: Email Digest,Next email will be sent on:,Next email will be sent on:
DocType: Account,No,No
apps/erpnext/erpnext/selling/page/sales_funnel/sales_funnel.js +37,No Data,No Data
apps/erpnext/erpnext/stock/get_item_details.py +112,No Item with Barcode {0},No Item with Barcode {0}
apps/erpnext/erpnext/stock/get_item_details.py +116,No Item with Serial No {0},No Item with Serial No {0}
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +40,No Items to pack,No Items to pack
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +735,No Permission,No Permission
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +235,No Production Orders created,No Production Orders created
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +84,No Remarks,No Remarks
apps/erpnext/erpnext/schools/doctype/student_group_creation_tool/student_group_creation_tool.py +31,No Student Groups created.,No Student Groups created.
apps/erpnext/erpnext/controllers/stock_controller.py +83,No accounting entries for the following warehouses,No accounting entries for the following warehouses
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +173,No active or default Salary Structure found for employee {0} for the given dates,No active or default Salary Structure found for employee {0} for the given dates
apps/erpnext/erpnext/public/js/templates/address_list.html +21,No address added yet.,No address added yet.
apps/erpnext/erpnext/public/js/templates/contact_list.html +31,No contacts added yet.,No contacts added yet.
apps/erpnext/erpnext/utilities/doctype/address/address.py +168,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.
apps/erpnext/erpnext/stock/get_item_details.py +500,No default BOM exists for Item {0},No default BOM exists for Item {0}
apps/erpnext/erpnext/templates/generators/item.html +77,No description given,No description given
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +111,No employee for the above selected criteria OR salary slip already created,No employee for the above selected criteria OR salary slip already created
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py +40,No employee found,No employee found
apps/erpnext/erpnext/hub_node/page/hub/hub_body.html +18,No more results.,No more results.
DocType: SMS Log,No of Requested SMS,No of Requested SMS
DocType: SMS Log,No of Sent SMS,No of Sent SMS
DocType: Maintenance Schedule Item,No of Visits,No of Visits
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +16,No record found,No record found
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +142,No records found in the Invoice table,No records found in the Invoice table
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +145,No records found in the Payment table,No records found in the Payment table
apps/erpnext/erpnext/hr/doctype/daily_work_summary/daily_work_summary.py +64,No replies from,No replies from
apps/erpnext/erpnext/hr/report/monthly_salary_register/monthly_salary_register.py +66,No salary slip found between {0} and {1},No salary slip found between {0} and {1}
apps/erpnext/erpnext/schools/doctype/program_enrollment_tool/program_enrollment_tool.py +29,No students Found,No students Found
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +273,No submitted Salary Slip found,No submitted Salary Slip found
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +105,Non Profit,Non Profit
apps/erpnext/erpnext/accounts/doctype/account/account.js +66,Non-Group to Group,Non-Group to Group
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +64,None of the items have any change in quantity or value.,None of the items have any change in quantity or value.
apps/erpnext/erpnext/public/js/setup_wizard.js +298,Nos,Nos
DocType: Sales Order,Not Applicable,Not Applicable
DocType: Sales Order,Not Billed,Not Billed
DocType: Sales Order,Not Delivered,Not Delivered
apps/erpnext/erpnext/stock/doctype/batch/batch_list.js +7,Not Expired,Not Expired
apps/erpnext/erpnext/schools/report/student_batch_wise_attendance/student_batch_wise_attendance.py +45,Not Marked,Not Marked
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +297,Not Paid and Not Delivered,Not Paid and Not Delivered
apps/erpnext/erpnext/schools/doctype/discussion/discussion.py +13,Not Permitted,Not Permitted
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +137,Not Set,Not Set
DocType: Production Order,Not Started,Not Started
apps/erpnext/erpnext/manufacturing/doctype/bom/bom_list.js +9,Not active,Not active
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +359,Not allowed to tranfer more {0} than {1} against Purchase Order {2},Not allowed to tranfer more {0} than {1} against Purchase Order {2}
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +104,Not allowed to update stock transactions older than {0},Not allowed to update stock transactions older than {0}
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +209,Not authorized to edit frozen Account {0},Not authorized to edit frozen Account {0}
apps/erpnext/erpnext/setup/doctype/authorization_control/authorization_control.py +36,Not authroized since {0} exceeds limits,Not authroized since {0} exceeds limits
apps/erpnext/erpnext/templates/form_grid/stock_entry_grid.html +26,Not in Stock,Not in Stock
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +327,Not permitted,Not permitted
apps/erpnext/erpnext/accounts/party.py +38,Not permitted for {0},Not permitted for {0}
DocType: Timesheet,Note,Note
apps/erpnext/erpnext/accounts/party.py +305,Note: Due / Reference Date exceeds allowed customer credit days by {0} day(s),Note: Due / Reference Date exceeds allowed customer credit days by {0} day(s)
DocType: Email Digest,Note: Email will not be sent to disabled users,Note: Email will not be sent to disabled users
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +150,Note: Item {0} entered multiple times,Note: Item {0} entered multiple times
apps/erpnext/erpnext/controllers/accounts_controller.py +83,Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified
apps/erpnext/erpnext/controllers/status_updater.py +161,Note: System will not check over-delivery and over-booking for Item {0} as quantity or amount is 0,Note: System will not check over-delivery and over-booking for Item {0} as quantity or amount is 0
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +147,Note: There is not enough leave balance for Leave Type {0},Note: There is not enough leave balance for Leave Type {0}
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +27,Note: This Cost Center is a Group. Cannot make accounting entries against groups.,Note: This Cost Center is a Group. Cannot make accounting entries against groups.
apps/erpnext/erpnext/hr/doctype/leave_allocation/leave_allocation.py +96,Note: Total allocated leaves {0} shouldn't be less than already approved leaves {1} for the period,Note: Total allocated leaves {0} shouldn't be less than already approved leaves {1} for the period
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +369,Note: {0},Note: {0}
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +8,Notes,Notes
apps/erpnext/erpnext/templates/pages/rfq.html +67,Notes: ,
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +503,Nothing to request,Nothing to request
DocType: Employee,Notice (days),Notice (days)
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +184,Notice Period,Notice Period
DocType: Notification Control,Notification Control,Notification Control
DocType: Purchase Invoice,Notification Email Address,Notification Email Address
DocType: Stock Settings,Notify by Email on creation of automatic Material Request,Notify by Email on creation of automatic Material Request
DocType: Purchase Invoice,Notify by email,Notify by email
DocType: Asset,Number of Depreciations Booked,Number of Depreciations Booked
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +81,Number of Depreciations Booked cannot be greater than Total Number of Depreciations,Number of Depreciations Booked cannot be greater than Total Number of Depreciations
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +67,Number of Order,Number of Order
DocType: Item Attribute,Numeric Values,Numeric Values
DocType: Employee,O+,O+
DocType: Employee,O-,O-
DocType: Opportunity,OPTY-,OPTY-
DocType: Guardian,Occupation,Occupation
DocType: Vehicle Log,Odometer,Odometer
DocType: Vehicle Log,Odometer Reading,Odometer Reading
DocType: Vehicle,Odometer Value (Last),Odometer Value (Last)
DocType: Employee,Offer Date,Offer Date
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.js +13,Offer Letter,Offer Letter
DocType: Offer Letter Term,Offer Letter Term,Offer Letter Term
DocType: Offer Letter,Offer Letter Terms,Offer Letter Terms
DocType: Offer Letter Term,Offer Term,Offer Term
apps/erpnext/erpnext/config/hr.py +50,Offer candidate a Job.,Offer candidate a Job.
DocType: Address,Office,Office
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +50,Office Equipments,Office Equipments
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +107,Office Maintenance Expenses,Office Maintenance Expenses
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +108,Office Rent,Office Rent
apps/erpnext/erpnext/accounts/page/pos/pos.js +682,Offline,Offline
DocType: Sales Invoice,Offline POS Name,Offline POS Name
DocType: Vehicle Service,Oil Change,Oil Change
DocType: Account,Old Parent,Old Parent
DocType: Purchase Taxes and Charges,On Net Total,On Net Total
DocType: Purchase Taxes and Charges,On Previous Row Amount,On Previous Row Amount
DocType: Purchase Taxes and Charges,On Previous Row Total,On Previous Row Total
apps/erpnext/erpnext/accounts/page/pos/pos.js +688,Online,Online
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +39,Online Auctions,Online Auctions
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +56,Only Leave Applications with status 'Approved' can be submitted,Only Leave Applications with status 'Approved' can be submitted
DocType: Production Planning Tool,Only Obtain Raw Materials,Only Obtain Raw Materials
DocType: Customer Group,Only leaf nodes are allowed in transaction,Only leaf nodes are allowed in transaction
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +215,Only the selected Leave Approver can submit this Leave Application,Only the selected Leave Approver can submit this Leave Application
DocType: Supplier,Open,Open
DocType: Email Digest,Open Issues,Open Issues
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html +46,Open Issues ,
DocType: Email Digest,Open Notifications,Open Notifications
,Open Production Orders,Open Production Orders
DocType: Email Digest,Open Projects,Open Projects
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html +70,Open Projects ,
DocType: Email Digest,Open To Do,Open To Do
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html +130,Open To Do ,
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +167,Opening,Opening
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +214,Opening (Cr),Opening (Cr)
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +207,Opening (Dr),Opening (Dr)
apps/erpnext/erpnext/config/accounts.py +435,Opening Accounting Balance,Opening Accounting Balance
DocType: Asset,Opening Accumulated Depreciation,Opening Accumulated Depreciation
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +71,Opening Accumulated Depreciation must be less than equal to {0},Opening Accumulated Depreciation must be less than equal to {0}
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +166,Opening Balance Equity,Opening Balance Equity
DocType: Issue,Opening Date,Opening Date
apps/erpnext/erpnext/public/js/account_tree_grid.js +225,Opening Date and Closing Date should be within same Fiscal Year,Opening Date and Closing Date should be within same Fiscal Year
apps/erpnext/erpnext/public/js/account_tree_grid.js +211,Opening Date should be before Closing Date,Opening Date should be before Closing Date
DocType: Journal Entry,Opening Entry,Opening Entry
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +35,Opening Qty,Opening Qty
DocType: Item,Opening Stock,Opening Stock
apps/erpnext/erpnext/config/learn.py +42,Opening Stock Balance,Opening Stock Balance
DocType: Issue,Opening Time,Opening Time
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +47,Opening Value,Opening Value
apps/erpnext/erpnext/config/hr.py +45,Opening for a Job.,Opening for a Job.
DocType: BOM,Operating Cost,Operating Cost
DocType: BOM,Operating Cost (Company Currency),Operating Cost (Company Currency)
DocType: BOM Operation,Operating Cost(Company Currency),Operating Cost(Company Currency)
DocType: Workstation,Operating Costs,Operating Costs
DocType: BOM Operation,Operation,Operation
DocType: Production Order,Operation Cost,Operation Cost
DocType: Production Order Operation,Operation Description,Operation Description
DocType: Timesheet Detail,Operation Id,Operation Id
DocType: Production Order Operation,Operation Time,Operation Time
DocType: BOM Operation,Operation Time ,
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +383,Operation Time must be greater than 0 for Operation {0},Operation Time must be greater than 0 for Operation {0}
DocType: Production Order Operation,Operation completed for how many finished goods?,Operation completed for how many finished goods?
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +71,"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations","Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations"
DocType: BOM,Operations,Operations
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +424,Operations cannot be left blank,Operations cannot be left blank
apps/erpnext/erpnext/selling/page/sales_funnel/sales_funnel.py +32,Opportunities,Opportunities
DocType: Supplier Quotation,Opportunity,Opportunity
DocType: Opportunity,Opportunity Date,Opportunity Date
DocType: Opportunity,Opportunity From,Opportunity From
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +32,Opportunity From field is mandatory,Opportunity From field is mandatory
DocType: Opportunity Item,Opportunity Item,Opportunity Item
DocType: Opportunity,Opportunity Type,Opportunity Type
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +51,"Optional. Sets company's default currency, if not specified.","Optional. Sets company's default currency, if not specified."
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +36,Optional. This setting will be used to filter in various transactions.,Optional. This setting will be used to filter in various transactions.
DocType: Quotation,Order Type,Order Type
apps/erpnext/erpnext/controllers/selling_controller.py +157,Order Type must be one of {0},Order Type must be one of {0}
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,Ordered
,Ordered Items To Be Billed,Ordered Items To Be Billed
,Ordered Items To Be Delivered,Ordered Items To Be Delivered
DocType: Sales Order Item,Ordered Qty,Ordered Qty
DocType: Bin,Ordered Quantity,Ordered Quantity
DocType: Shopping Cart Settings,Orders,Orders
apps/erpnext/erpnext/config/manufacturing.py +13,Orders released for production.,Orders released for production.
DocType: Lead,Organization Name,Organization Name
DocType: Employee,Organization Profile,Organization Profile
apps/erpnext/erpnext/config/hr.py +187,Organization branch master.,Organization branch master.
apps/erpnext/erpnext/config/hr.py +192,Organization unit (department) master.,Organization unit (department) master.
DocType: Lead,Other,Other
DocType: Purchase Receipt,Other Details,Other Details
apps/erpnext/erpnext/config/accounts.py +353,Other Reports,Other Reports
DocType: Student Guardian,Others,Others
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Out Qty,Out Qty
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +51,Out Value,Out Value
DocType: Serial No,Out of AMC,Out of AMC
DocType: Serial No,Out of Warranty,Out of Warranty
DocType: Quality Inspection,Outgoing,Outgoing
DocType: Stock Ledger Entry,Outgoing Rate,Outgoing Rate
DocType: Payment Entry Reference,Outstanding,Outstanding
DocType: Payment Reconciliation Invoice,Outstanding Amount,Outstanding Amount
apps/erpnext/erpnext/selling/report/customer_credit_balance/customer_credit_balance.py +39,Outstanding Amt,Outstanding Amt
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +37,Outstanding Cheques and Deposits to clear,Outstanding Cheques and Deposits to clear
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +192,Outstanding for {0} cannot be less than zero ({1}),Outstanding for {0} cannot be less than zero ({1})
DocType: Manufacturing Settings,Over Production Allowance Percentage,Over Production Allowance Percentage
DocType: Purchase Invoice,Overdue,Overdue
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +81,Overlapping conditions found between:,Overlapping conditions found between:
DocType: Employee,Owned,Owned
,Owner,Owner
DocType: Payment Entry,PE-,PE-
DocType: Warehouse,PIN,PIN
DocType: Purchase Invoice,PINV-,PINV-
DocType: Purchase Invoice,PINV-RET-,PINV-RET-
DocType: Purchase Order,PO-,PO-
,POS,POS
DocType: POS Customer Group,POS Customer Group,POS Customer Group
DocType: POS Item Group,POS Item Group,POS Item Group
DocType: POS Profile,POS Profile,POS Profile
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +512,POS Profile required to make POS Entry,POS Profile required to make POS Entry
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +24,POS Profile {0} already created for user: {1} and company {2},POS Profile {0} already created for user: {1} and company {2}
DocType: Payment Request,PR,PR
DocType: Purchase Invoice Item,PR Detail,PR Detail
DocType: Purchase Receipt,PREC-,PREC-
DocType: Purchase Receipt,PREC-RET-,PREC-RET-
DocType: Production Order,PRO-,PRO-
DocType: Packing Slip,PS-,PS-
DocType: Packing Slip,Package Weight Details,Package Weight Details
DocType: Packed Item,Packed Item,Packed Item
DocType: Sales Invoice,Packed Items,Packed Items
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +234,Packed quantity must equal quantity for Item {0} in row {1},Packed quantity must equal quantity for Item {0} in row {1}
DocType: Sales Invoice,Packing List,Packing List
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.js +745,Packing Slip,Packing Slip
DocType: Packing Slip Item,Packing Slip Item,Packing Slip Item
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +265,Packing Slip(s) cancelled,Packing Slip(s) cancelled
DocType: Purchase Invoice Item,Page Break,Page Break
DocType: Payment Request,Paid,Paid
DocType: Payment Entry,Paid Amount,Paid Amount
DocType: Payment Entry,Paid Amount (Company Currency),Paid Amount (Company Currency)
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +850,Paid Amount cannot be greater than total negative outstanding amount {0},Paid Amount cannot be greater than total negative outstanding amount {0}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +395,Paid amount + Write Off Amount can not be greater than Grand Total,Paid amount + Write Off Amount can not be greater than Grand Total
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +301,Paid and Not Delivered,Paid and Not Delivered
apps/erpnext/erpnext/public/js/setup_wizard.js +298,Pair,Pair
DocType: SMS Parameter,Parameter,Parameter
DocType: Account,Parent Account,Parent Account
DocType: Cost Center,Parent Cost Center,Parent Cost Center
DocType: Customer Group,Parent Customer Group,Parent Customer Group
DocType: Packed Item,Parent Detail docname,Parent Detail docname
DocType: Product Bundle,Parent Item,Parent Item
DocType: Item Group,Parent Item Group,Parent Item Group
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.py +24,Parent Item {0} must not be a Stock Item,Parent Item {0} must not be a Stock Item
DocType: Sales Person,Parent Sales Person,Parent Sales Person
DocType: Territory,Parent Territory,Parent Territory
DocType: Warehouse,Parent Warehouse,Parent Warehouse
DocType: Purchase Taxes and Charges,Parenttype,Parenttype
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +58,Part-time,Part-time
DocType: Maintenance Visit,Partially Completed,Partially Completed
DocType: Asset,Partially Depreciated,Partially Depreciated
apps/erpnext/erpnext/stock/doctype/material_request/material_request_list.js +9,Partially Ordered,Partially Ordered
DocType: Sales Order,Partly Billed,Partly Billed
DocType: Sales Order,Partly Delivered,Partly Delivered
DocType: Sales Partner,Partner Type,Partner Type
DocType: Sales Partner,Partner website,Partner website
DocType: GL Entry,Party,Party
DocType: Party Account,Party Account,Party Account
DocType: Purchase Invoice,Party Account Currency,Party Account Currency
DocType: Journal Entry Account,Party Balance,Party Balance
DocType: Payment Entry,Party Name,Party Name
DocType: GL Entry,Party Type,Party Type
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +79,Party Type is mandatory,Party Type is mandatory
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +82,Party is mandatory,Party is mandatory
DocType: Contact,Passive,Passive
DocType: Employee,Passport Number,Passport Number
DocType: Payment Entry,Pay,Pay
DocType: Journal Entry,Pay To / Recd From,Pay To / Recd From
DocType: Account,Payable,Payable
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +69,Payable Account,Payable Account
DocType: Email Digest,Payables,Payables
DocType: Cheque Print Template,Payer Settings,Payer Settings
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +718,Payment,Payment
DocType: Payment Gateway Account,Payment Account,Payment Account
